conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 3,391CNY 2,712
Original price CNY 3,391. Current price CNY 2,712.
+CNY 836 taxes and charges","All-inclusive
Cocoon Maldives - All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Lhaviyani AtollShow on map
9.0
Scored 9.0
Superb
194 reviews
Cleanliness 9.4
Getaway Deal
Beach Villa
2 beds (1 extra-large double, 1 sofa bed)
All-inclusive
1 night, 2 adults
CNY 3,391CNY 2,712
Original price CNY 3,391. Current price CNY 2,712.
+CNY 836 taxes and charges
See availability","9.0
Scored 9.0
Superb
194 reviews",Cocoon Maldives - All Inclusive,Lhaviyani Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 1,474CNY 663
Original price CNY 1,474. Current price CNY 663.
+CNY 227 taxes and charges","Breakfast included
Paguro Seaview
Opens in new window
BodufolhudhooShow on map
9.2
Scored 9.2
Superb
182 reviews
Location 9.6
Deluxe Double Room Beach Front
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
CNY 1,474CNY 663
Original price CNY 1,474. Current price CNY 663.
+CNY 227 taxes and charges
See availability","9.2
Scored 9.2
Superb
182 reviews",Paguro Seaview,Bodufolhudhoo,Deluxe Double Room Beach Front,3 out of 5
,"1 night, 2 adults
CNY 417CNY 384
Original price CNY 417. Current price CNY 384.
+CNY 159 taxes and charges","West Sands
Opens in new window
UkulhasShow on map
8.7
Scored 8.7
Fabulous
382 reviews
Location 9.5
Deluxe Room (20% off on Manta Snorkelling)
Multiple bed types
Free cancellation
1 night, 2 adults
CNY 417CNY 384
Original price CNY 417. Current price CNY 384.
+CNY 159 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
382 reviews",West Sands,Ukulhas,Deluxe Room (20% off on Manta Snorkelling),4 out of 5
,"1 night, 2 adults
CNY 9,983
Price CNY 9,983
+CNY 6,864 taxes and charges","Breakfast included
Madifushi Private Island
Opens in new window
Meemu AtollShow on map
9.0
Scored 9.0
Superb
123 reviews
Location 9.3
Beach Villa with Private Pool (One Time Free Snorkelling to nearby Reef & Free Sea Plane Transfers for Two adults (for stays more than 4 nights ONLY)
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 144m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 9,983
Price CNY 9,983
+CNY 6,864 taxes and charges
See availability","9.0
Scored 9.0
Superb
123 reviews",Madifushi Private Island,Meemu Atoll,Beach Villa with Private Pool (One Time Free Snorkelling to nearby Reef & Free Sea Plane Transfers for Two adults (for stays more than 4 nights ONLY),5 out of 5
,"1 night, 2 adults
CNY 2,459CNY 1,353
Original price CNY 2,459. Current price CNY 1,353.
+CNY 460 taxes and charges","Breakfast included
Furaveri Maldives
Opens in new window
Raa AtollShow on map
9.2
Scored 9.2
Superb
1,029 reviews
Cleanliness 9.5
Limited-time Deal
Garden Villa with Special Rate On Seaplane Transfer From 16th April to 30th September 2024
Entire villa • 1 bedroom • 1 bathroom • 110m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 2,459CNY 1,353
Original price CNY 2,459. Current price CNY 1,353.
+CNY 460 taxes and charges
See availability","9.2
Scored 9.2
Superb
1,029 reviews",Furaveri Maldives,Raa Atoll,Garden Villa with Special Rate On Seaplane Transfer From 16th April to 30th September 2024,5 out of 5
,"1 night, 2 adults
CNY 2,305CNY 1,614
Original price CNY 2,305. Current price CNY 1,614.
+CNY 3,289 taxes and charges","All meals included
Meeru Maldives Resort Island
Opens in new window
DhiffushiShow on map
9.3
Scored 9.3
Superb
1,947 reviews
Cleanliness 9.5
Getaway Deal
Garden Room
Entire bungalow • 1 bedroom • 1 bathroom • 50m²
1 large double bed
All meals included
Free cancellation
No prepayment needed – pay at the property
Only 7 left at this price on our site
1 night, 2 adults
CNY 2,305CNY 1,614
Original price CNY 2,305. Current price CNY 1,614.
+CNY 3,289 taxes and charges
See availability","9.3
Scored 9.3
Superb
1,947 reviews",Meeru Maldives Resort Island,Dhiffushi,Garden Room,4 out of 5
,"1 night, 2 adults
CNY 4,849
Price CNY 4,849
+CNY 94 taxes and charges","Breakfast & dinner included
NH Collection Maldives Havodda Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Gaafu Dhaalu AtollShow on map
Sustainability certification
9.1
Scored 9.1
Superb
207 reviews
Sunrise Beach Villa
1 extra-large double bed
Breakfast & dinner included
1 night, 2 adults
CNY 4,849
Price CNY 4,849
+CNY 94 taxes and charges
See availability","9.1
Scored 9.1
Superb
207 reviews",NH Collection Maldives Havodda Resort,Gaafu Dhaalu Atoll,Sunrise Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 537
Price CNY 537
+CNY 148 taxes and charges","Plumeria Maldives
Opens in new window
ThinadhooShow on map
9.2
Scored 9.2
Superb
442 reviews
Location 9.5
Standard Double Room
1 double bed
Breakfast included
1 night, 2 adults
CNY 537
Price CNY 537
+CNY 148 taxes and charges
See availability","9.2
Scored 9.2
Superb
442 reviews",Plumeria Maldives,Thinadhoo,Standard Double Room,4 out of 5
,"1 night, 2 adults
CNY 8,332CNY 5,832
Original price CNY 8,332. Current price CNY 5,832.
+CNY 1,697 taxes and charges","Breakfast included
JA Manafaru Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhidhdhooShow on map
9.3
Scored 9.3
Superb
389 reviews
Cleanliness 9.6
Getaway Deal
Beach Villa with Private Pool
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 8,332CNY 5,832
Original price CNY 8,332. Current price CNY 5,832.
+CNY 1,697 taxes and charges
See availability","9.3
Scored 9.3
Superb
389 reviews",JA Manafaru Maldives,Dhidhdhoo,Beach Villa with Private Pool,5 out of 5
,"1 night, 2 adults
CNY 1,735
Price CNY 1,735
+CNY 479 taxes and charges","Breakfast & dinner included
Makunudu Island
Opens in new window
MakunudhooShow on map
8.7
Scored 8.7
Fabulous
233 reviews
Deluxe Beach Bungalow - Beach Front
Entire villa • 1 bedroom • 1 bathroom • 40m²
1 large double bed
Breakfast & dinner included
Free cancellation
1 night, 2 adults
CNY 1,735
Price CNY 1,735
+CNY 479 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
233 reviews",Makunudu Island,Makunudhoo,Deluxe Beach Bungalow - Beach Front,4 out of 5
,"1 night, 2 adults
CNY 339CNY 312
Original price CNY 339. Current price CNY 312.
+CNY 115 taxes and charges","Stay Mikado
Opens in new window
ThimarafushiShow on map
9.6
Scored 9.6
Exceptional
29 reviews
Cleanliness 9.7
Double Room
1 large double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 339CNY 312
Original price CNY 339. Current price CNY 312.
+CNY 115 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
29 reviews",Stay Mikado,Thimarafushi,Double Room,4 out of 5
,"1 night, 2 adults
CNY 797CNY 614
Original price CNY 797. Current price CNY 614.
+CNY 213 taxes and charges","Thundi Village & Spa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaalhosShow on map
8.7
Scored 8.7
Fabulous
177 reviews
Location 9.3
Getaway Deal
Standard Double Room
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 797CNY 614
Original price CNY 797. Current price CNY 614.
+CNY 213 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
177 reviews",Thundi Village & Spa,Maalhos,Standard Double Room,4 out of 5
,"1 night, 2 adults
CNY 978CNY 405
Original price CNY 978. Current price CNY 405.
+CNY 158 taxes and charges","Breakfast included
Silver Oasis Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HuraaShow on map
9.2
Scored 9.2
Superb
100 reviews
Cleanliness 9.2
Double Room
1 double bed
Breakfast included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 978CNY 405
Original price CNY 978. Current price CNY 405.
+CNY 158 taxes and charges
See availability","9.2
Scored 9.2
Superb
100 reviews",Silver Oasis Maldives,Huraa,Double Room,4 out of 5
,"1 night, 2 adults
CNY 509CNY 422
Original price CNY 509. Current price CNY 422.
+CNY 228 taxes and charges","Dhoani Maldives Guesthouse
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KendhooShow on map
9.4
Scored 9.4
Superb
71 reviews
Cleanliness 9.7
Getaway Deal
Standard Twin Room
2 single beds
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 509CNY 422
Original price CNY 509. Current price CNY 422.
+CNY 228 taxes and charges
See availability","9.4
Scored 9.4
Superb
71 reviews",Dhoani Maldives Guesthouse,Kendhoo,Standard Twin Room,3 out of 5
,"1 night, 2 adults
CNY 356
Price CNY 356
+CNY 100 taxes and charges","Breakfast included
Koimala Hotel
Opens in new window
MaamigiliShow on map
9.1
Scored 9.1
Superb
404 reviews
Comfort Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 356
Price CNY 356
+CNY 100 taxes and charges
See availability","9.1
Scored 9.1
Superb
404 reviews",Koimala Hotel,Maamigili,Comfort Room,3 out of 5
,"1 night, 2 adults
CNY 4,274CNY 1,710
Original price CNY 4,274. Current price CNY 1,710.
+CNY 559 taxes and charges","Breakfast included
Kandima Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KudahuvadhooShow on map
8.9
Scored 8.9
Fabulous
1,471 reviews
Sky Studio | 50% off on Return Domestic Flight Transfers (on stays 4 nights or more between 11 Apr & 30 Sep 2024) + 2 Children up to 5.99 Years Stay & Eat Free on Same Meal Plan Chosen by Adult Guests + 15% off on Excursions & Water Sports
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 4,274CNY 1,710
Original price CNY 4,274. Current price CNY 1,710.
+CNY 559 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
1,471 reviews",Kandima Maldives,Kudahuvadhoo,Sky Studio | 50% off on Return Domestic Flight Transfers (on stays 4 nights or more between 11 Apr & 30 Sep 2024) + 2 Children up to 5.99 Years Stay & Eat Free on Same Meal Plan Chosen by Adult Guests + 15% off on Excursions & Water Sports,5 out of 5
,"1 night, 2 adults
CNY 616CNY 567
Original price CNY 616. Current price CNY 567.
+CNY 213 taxes and charges","Breakfast included
Alimas Holiday Retreat Maldives
Opens in new window
FelidhooShow on map
9.6
Scored 9.6
Exceptional
95 reviews
Location 9.6
Deluxe Double Room with Balcony
1 double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 616CNY 567
Original price CNY 616. Current price CNY 567.
+CNY 213 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
95 reviews",Alimas Holiday Retreat Maldives,Felidhoo,Deluxe Double Room with Balcony,4 out of 5
,"1 night, 2 adults
CNY 1,010CNY 929
Original price CNY 1,010. Current price CNY 929.
+CNY 322 taxes and charges","Breakfast included
Kinan Retreat
Opens in new window
FulidhooShow on map
9.1
Scored 9.1
Superb
465 reviews
Location 9.7
Deluxe Double Room
2 single beds
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 1,010CNY 929
Original price CNY 1,010. Current price CNY 929.
+CNY 322 taxes and charges
See availability","9.1
Scored 9.1
Superb
465 reviews",Kinan Retreat,Fulidhoo,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
CNY 1,087CNY 761
Original price CNY 1,087. Current price CNY 761.
+CNY 297 taxes and charges","Breakfast included
Canareef Resort Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MeedhooShow on map
8.0
Scored 8.0
Very good
149 reviews
Getaway Deal
Sunrise Villa
Entire villa • 1 bedroom • 1 bathroom • 76m²
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 1,087CNY 761
Original price CNY 1,087. Current price CNY 761.
+CNY 297 taxes and charges
See availability","8.0
Scored 8.0
Very good
149 reviews",Canareef Resort Maldives,Meedhoo,Sunrise Villa,4 out of 5
,"1 night, 2 adults
CNY 1,087CNY 706
Original price CNY 1,087. Current price CNY 706.
+CNY 238 taxes and charges","Breakfast included
Whaleshark Beach
Opens in new window
DhigurahShow on map
9.2
Scored 9.2
Superb
119 reviews
Location 9.3
Deluxe Double Room with Balcony
2 beds (1 single, 1 large double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 1,087CNY 706
Original price CNY 1,087. Current price CNY 706.
+CNY 238 taxes and charges
See availability","9.2
Scored 9.2
Superb
119 reviews",Whaleshark Beach,Dhigurah,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
CNY 3,840
Price CNY 3,840
+CNY 1,147 taxes and charges","Breakfast included
Radisson Blu Resort Maldives
Opens in new window
FenfushiShow on map
8.8
Scored 8.8
Fabulous
881 reviews
Cleanliness 9.3
Overwater Villa with Pool and Lagoon View
Entire villa • 1 bedroom • 2 bathrooms • 220m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 3,840
Price CNY 3,840
+CNY 1,147 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
881 reviews",Radisson Blu Resort Maldives,Fenfushi,Overwater Villa with Pool and Lagoon View,5 out of 5
,"1 night, 2 adults
CNY 1,355
Price CNY 1,355
+CNY 374 taxes and charges","Breakfast included
Ellaidhoo Maldives by Cinnamon
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HangnaameedhooShow on map
Sustainability certification
8.9
Scored 8.9
Fabulous
352 reviews
Standard Room with Garden View - 20% off Spa + 15% off excursions (Valid for bookings starting from 1st May 2024)
1 double bed
Breakfast included
1 night, 2 adults
CNY 1,355
Price CNY 1,355
+CNY 374 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
352 reviews",Ellaidhoo Maldives by Cinnamon,Hangnaameedhoo,Standard Room with Garden View - 20% off Spa + 15% off excursions (Valid for bookings starting from 1st May 2024),4 out of 5
,"1 night, 2 adults
CNY 1,419
Price CNY 1,419
+CNY 392 taxes and charges","Breakfast included
Royal Island Resort at Baa Atoll Biosphere Reserve
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
9.1
Scored 9.1
Superb
1,268 reviews
Cleanliness 9.4
Deluxe Villa
All meals included
1 night, 2 adults
CNY 1,419
Price CNY 1,419
+CNY 392 taxes and charges
See availability","9.1
Scored 9.1
Superb
1,268 reviews",Royal Island Resort at Baa Atoll Biosphere Reserve,Baa Atoll,Deluxe Villa,5 out of 5
,"1 night, 2 adults
CNY 2,854CNY 1,570
Original price CNY 2,854. Current price CNY 1,570.
+CNY 3,714 taxes and charges","Breakfast included
Cinnamon Velifushi Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KeyodhooShow on map
9.2
Scored 9.2
Superb
711 reviews
Cleanliness 9.6
Superior Beach Loft - FREE return speedboat Transfers | Book from 10-31 May 2024 | Stay Dates: Valid until 31st October 2024 (valid on minimum 4-night stays)
1 extra-large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 2,854CNY 1,570
Original price CNY 2,854. Current price CNY 1,570.
+CNY 3,714 taxes and charges
See availability","9.2
Scored 9.2
Superb
711 reviews",Cinnamon Velifushi Maldives,Keyodhoo,Superior Beach Loft - FREE return speedboat Transfers | Book from 10-31 May 2024 | Stay Dates: Valid until 31st October 2024 (valid on minimum 4-night stays),5 out of 5
