conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
US$100
Price US$100","Breakfast included
Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!
Opens in new window
OmadhooShow on map
9.3
Scored 9.3
Superb
56 reviews
Location 9.4
Standard Twin Room
2 single beds
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
US$100
Price US$100
See availability","9.3
Scored 9.3
Superb
56 reviews",Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!,Omadhoo,Standard Twin Room,3 out of 5
,"1 night, 2 adults
US$481
Price US$481","The Residence Maldives
Opens in new window
Gaafu Alifu AtollShow on map
8.9
Scored 8.9
Fabulous
156 reviews
Villa
Free cancellation
1 night, 2 adults
US$481
Price US$481
See availability","8.9
Scored 8.9
Fabulous
156 reviews",The Residence Maldives,Gaafu Alifu Atoll,Villa,5 out of 5
,"1 night, 2 adults
US$76
Price US$76","Breakfast & dinner included
Relax Residence Thoddoo Maldives
Opens in new window
ThoddooShow on map
9.2
Scored 9.2
Superb
184 reviews
Location 9.6
Deluxe Double or Twin Room
Multiple bed types
Breakfast & dinner included
Only 5 rooms left at this price on our site
1 night, 2 adults
US$76
Price US$76
See availability","9.2
Scored 9.2
Superb
184 reviews",Relax Residence Thoddoo Maldives,Thoddoo,Deluxe Double or Twin Room,4 out of 5
,"1 night, 2 adults
US$63US$57
Original price US$63. Current price US$57.","Aasna Inn
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
160 reviews
Deluxe Double or Twin Room
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
US$63US$57
Original price US$63. Current price US$57.
See availability","8.5
Scored 8.5
Very good
160 reviews",Aasna Inn,Thulusdhoo,Deluxe Double or Twin Room,
,"1 night, 2 adults
US$45US$36
Original price US$45. Current price US$36.","Finimas Residence
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ThimarafushiShow on map
8.6
Scored 8.6
Fabulous
13 reviews
Getaway Deal
Deluxe Family Room
2 beds (1 single, 1 large double)
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
US$45US$36
Original price US$45. Current price US$36.
See availability","8.6
Scored 8.6
Fabulous
13 reviews",Finimas Residence,Thimarafushi,Deluxe Family Room,
,"1 night, 2 adults
US$118
Price US$118","Breakfast included
h78
Opens in new window
HulhumaleShow on map
8.3
Scored 8.3
Very good
1,322 reviews
Deluxe Double Room with Sea View (Free Return Airport Transfer and 10% off on Food & Beverage)
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$118
Price US$118
See availability","8.3
Scored 8.3
Very good
1,322 reviews",h78,Hulhumale,Deluxe Double Room with Sea View (Free Return Airport Transfer and 10% off on Food & Beverage),4 out of 5
,"1 night, 2 adults
US$2,000
Price US$2,000","Soneva Jani
Opens in new window
NoonuShow on map
9.2
Scored 9.2
Superb
55 reviews
Double Room
2 beds (1 double, 1 sofa bed)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$2,000
Price US$2,000
See availability","9.2
Scored 9.2
Superb
55 reviews",Soneva Jani,Noonu,Double Room,5 out of 5
,"1 night, 2 adults
US$541
Price US$541","Breakfast included
Constance Halaveli
Opens in new window
HangnaameedhooShow on map
Sustainability certification
9.7
Scored 9.7
Exceptional
444 reviews
Location 9.7
Water Villa with Private Pool
1 extra-large double bed
Breakfast & dinner included
1 night, 2 adults
US$541
Price US$541
See availability","9.7
Scored 9.7
Exceptional
444 reviews",Constance Halaveli,Hangnaameedhoo,Water Villa with Private Pool,5 out of 5
,"1 night, 2 adults
US$90US$50
Original price US$90. Current price US$50.","Breakfast included
Captal Island Villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MathiveriShow on map
9.2
Scored 9.2
Superb
94 reviews
Getaway Deal
Standard Double Room
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
US$90US$50
Original price US$90. Current price US$50.
See availability","9.2
Scored 9.2
Superb
94 reviews",Captal Island Villa,Mathiveri,Standard Double Room,3 out of 5
,"1 night, 2 adults
US$70
Price US$70","Breakfast included
Kaani Palm Beach
Opens in new window
MaafushiShow on map
8.4
Scored 8.4
Very good
3,443 reviews
Location 9.3
Room Assigned on Arrival
Breakfast included
1 night, 2 adults
US$70
Price US$70
See availability","8.4
Scored 8.4
Very good
3,443 reviews",Kaani Palm Beach,Maafushi,Room Assigned on Arrival,4 out of 5
,"1 night, 2 adults
US$242
Price US$242","Breakfast included
Angsana Velavaru - All inclusive SELECT
Opens in new window
Dhaalu AtollShow on map
Sustainability certification
8.9
Scored 8.9
Fabulous
272 reviews
Beach Villa – 20% discount on F&B | Spa services | Water Sports for stays between 15 Apr - 31 Oct 2024
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 947.2feet²
1 extra-large double bed
Breakfast included
1 night, 2 adults
US$242
Price US$242
See availability","8.9
Scored 8.9
Fabulous
272 reviews",Angsana Velavaru - All inclusive SELECT,Dhaalu Atoll,Beach Villa – 20% discount on F&B | Spa services | Water Sports for stays between 15 Apr - 31 Oct 2024,5 out of 5
,"1 night, 2 adults
US$397US$286
Original price US$397. Current price US$286.","Breakfast included
Fushifaru Maldives - 50 percent discount on transfers till 30 Sep 2024 on FB & AI for 04 nights or above
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FushifaruShow on map
9.4
Scored 9.4
Superb
196 reviews
Location 9.7
Getaway Deal
Beach Sunrise Villa with Free access to sea plane lounge on Arrival
Entire villa • 1 bedroom • 1 bathroom • 1,033.3feet²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Only 2 left at this price on our site
1 night, 2 adults
US$397US$286
Original price US$397. Current price US$286.
See availability","9.4
Scored 9.4
Superb
196 reviews",Fushifaru Maldives - 50 percent discount on transfers till 30 Sep 2024 on FB & AI for 04 nights or above,Fushifaru,Beach Sunrise Villa with Free access to sea plane lounge on Arrival,5 out of 5
,"1 night, 2 adults
US$504
Price US$504","All-inclusive
Cocoon Maldives - All Inclusive
Opens in new window
Lhaviyani AtollShow on map
9.1
Scored 9.1
Superb
202 reviews
Location 9.3
Beach Villa
2 beds (1 extra-large double, 1 sofa bed)
All-inclusive
1 night, 2 adults
US$504
Price US$504
See availability","9.1
Scored 9.1
Superb
202 reviews",Cocoon Maldives - All Inclusive,Lhaviyani Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
US$110
Price US$110","Breakfast included
Bliss Dhigurah
Opens in new window
DhigurahShow on map
9.1
Scored 9.1
Superb
354 reviews
Location 9.6
Budget Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
US$110
Price US$110
See availability","9.1
Scored 9.1
Superb
354 reviews",Bliss Dhigurah,Dhigurah,Budget Double Room,3 out of 5
,"1 night, 2 adults
US$635US$343
Original price US$635. Current price US$343.","Breakfast included
Sun Siyam Iru Veli Premium All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Dhaalu AtollShow on map
9.0
Scored 9.0
Superb
273 reviews
Location 9.3
Getaway Deal
Beach Villa with Private Pool - Free Sea Plane Transfers, Free-Floating Breakfast, Kids Eat & Stay for Free (T&C Apply) for bookings from 26th March, 2024
Private suite
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$635US$343
Original price US$635. Current price US$343.
See availability","9.0
Scored 9.0
Superb
273 reviews",Sun Siyam Iru Veli Premium All Inclusive,Dhaalu Atoll,"Beach Villa with Private Pool - Free Sea Plane Transfers, Free-Floating Breakfast, Kids Eat & Stay for Free (T&C Apply) for bookings from 26th March, 2024",5 out of 5
,"1 night, 2 adults
US$75
Price US$75","Breakfast included
Equator Village Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
GanShow on map
8.1
Scored 8.1
Very good
78 reviews
Standard Room
1 double bed
Breakfast included
1 night, 2 adults
US$75
Price US$75
See availability","8.1
Scored 8.1
Very good
78 reviews",Equator Village Resort,Gan,Standard Room,3 out of 5
,"1 night, 2 adults
US$225US$90
Original price US$225. Current price US$90.","Breakfast included
Kaani Grand Seaview
Opens in new window
MaafushiShow on map
8.4
Scored 8.4
Very good
1,044 reviews
Location 9.3
Deluxe Double Room with Balcony and Sea View
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$225US$90
Original price US$225. Current price US$90.
See availability","8.4
Scored 8.4
Very good
1,044 reviews",Kaani Grand Seaview,Maafushi,Deluxe Double Room with Balcony and Sea View,4 out of 5
,"1 night, 2 adults
US$435
Price US$435","Breakfast included
The Residence Maldives at Dhigurah
Opens in new window
Gaafu Alifu AtollShow on map
9.1
Scored 9.1
Superb
143 reviews
Villa
1 large double bed
Breakfast included
1 night, 2 adults
US$435
Price US$435
See availability","9.1
Scored 9.1
Superb
143 reviews",The Residence Maldives at Dhigurah,Gaafu Alifu Atoll,Villa,5 out of 5
,"1 night, 2 adults
US$631
Price US$631","All-inclusive
Constance Moofushi Maldives - All Inclusive
Opens in new window
Himandhoo Show on map
Sustainability certification
9.7
Scored 9.7
Exceptional
362 reviews
Location 9.8
Sand Villa
1 extra-large double bed
All-inclusive
Only 4 rooms left at this price on our site
1 night, 2 adults
US$631
Price US$631
See availability","9.7
Scored 9.7
Exceptional
362 reviews",Constance Moofushi Maldives - All Inclusive,Himandhoo,Sand Villa,5 out of 5
,"1 night, 2 adults
US$678US$407
Original price US$678. Current price US$407.","All meals included
Kuramathi Maldives
Opens in new window
RasduShow on map
9.2
Scored 9.2
Superb
880 reviews
Location 9.5
Beach Bungalow
1 extra-large double bed
All meals included
1 night, 2 adults
US$678US$407
Original price US$678. Current price US$407.
See availability","9.2
Scored 9.2
Superb
880 reviews",Kuramathi Maldives,Rasdu,Beach Bungalow,4 out of 5
,"1 night, 2 adults
US$2,090
Price US$2,090","Breakfast included
One&Only Reethi Rah
Opens in new window
Reethi RahShow on map
Sustainability certification
9.5
Scored 9.5
Exceptional
132 reviews
Location 9.8
Beach Villa King
1 extra-large double bed
Breakfast included
Only 7 rooms left at this price on our site
1 night, 2 adults
US$2,090
Price US$2,090
See availability","9.5
Scored 9.5
Exceptional
132 reviews",One&Only Reethi Rah,Reethi Rah,Beach Villa King,5 out of 5
,"1 night, 2 adults
US$116US$89
Original price US$116. Current price US$89.","Shifa Lodge Maldives
Opens in new window
FeridhooShow on map
8.7
Scored 8.7
Fabulous
24 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
US$116US$89
Original price US$116. Current price US$89.
See availability","8.7
Scored 8.7
Fabulous
24 reviews",Shifa Lodge Maldives,Feridhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$404US$210
Original price US$404. Current price US$210.","Breakfast included
Sun Siyam Olhuveli
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
South Male AtollShow on map
8.8
Scored 8.8
Fabulous
1,756 reviews
Location 9.3
Deluxe Room
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$404US$210
Original price US$404. Current price US$210.
See availability","8.8
Scored 8.8
Fabulous
1,756 reviews",Sun Siyam Olhuveli,South Male Atoll,Deluxe Room,4 out of 5
,"1 night, 2 adults
US$30
Price US$30","Sunview Residence
Opens in new window
KaashidhooShow on map
8.9
Scored 8.9
Fabulous
55 reviews
Double Room
2 beds (1 single, 1 double)
Only 2 rooms left at this price on our site
1 night, 2 adults
US$30
Price US$30
See availability","8.9
Scored 8.9
Fabulous
55 reviews",Sunview Residence,Kaashidhoo,Double Room,3 out of 5
,"1 night, 2 adults
US$420US$294
Original price US$420. Current price US$294.","Breakfast included
Sun Siyam Iru Fushi - 50 percent off on Seaplane transfer for minimum 4 night stay till 30 Sept 2024
Opens in new window
ManadhooShow on map
9.1
Scored 9.1
Superb
470 reviews
Location 9.3
Getaway Deal
Deluxe Beach Villa - 50% off on return seaplane transfer, 2 Pax (On stays 4 nights and above between 01st May 24 and 30th Sept 24) + 2 Children upto 14.99 years stay and eat free on the same meal plan. Applicable only for bookings from 29th March, 2024.
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
1 night, 2 adults
US$420US$294
Original price US$420. Current price US$294.
See availability","9.1
Scored 9.1
Superb
470 reviews",Sun Siyam Iru Fushi - 50 percent off on Seaplane transfer for minimum 4 night stay till 30 Sept 2024,Manadhoo,"Deluxe Beach Villa - 50% off on return seaplane transfer, 2 Pax (On stays 4 nights and above between 01st May 24 and 30th Sept 24) + 2 Children upto 14.99 years stay and eat free on the same meal plan. Applicable only for bookings from 29th March, 2024.",5 out of 5
,"1 night, 2 adults
US$254
Price US$254","Breakfast included
Meeru Maldives Resort Island
Opens in new window
DhiffushiShow on map
9.3
Scored 9.3
Superb
2,014 reviews
Location 9.5
Beach Villa with Spa Bath
Entire bungalow • 1 bedroom • 1 bathroom • 861.1feet²
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$254
Price US$254
See availability","9.3
Scored 9.3
Superb
2,014 reviews",Meeru Maldives Resort Island,Dhiffushi,Beach Villa with Spa Bath,4 out of 5
,"1 night, 2 adults
US$215US$97
Original price US$215. Current price US$97.","Breakfast included
Paguro Seaview
Opens in new window
BodufolhudhooShow on map
9.2
Scored 9.2
Superb
175 reviews
Location 9.6
Deluxe Double Room Beach Front
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
US$215US$97
Original price US$215. Current price US$97.
See availability","9.2
Scored 9.2
Superb
175 reviews",Paguro Seaview,Bodufolhudhoo,Deluxe Double Room Beach Front,3 out of 5
,"1 night, 2 adults
US$602
Price US$602","Siyam World Maldives - 24-Hour Premium All-inclusive with Free Transfer
Opens in new window
DhigurahShow on map
9.2
Scored 9.2
Superb
647 reviews
Beach Suite with Pool - Free shared seaplane for 2 guests, minimum 7-night stay
Private suite • 1 bedroom • 1 living room • 1 bathroom • 1,097.9feet²
1 extra-large double bed
1 night, 2 adults
US$602
Price US$602
See availability","9.2
Scored 9.2
Superb
647 reviews",Siyam World Maldives - 24-Hour Premium All-inclusive with Free Transfer,Dhigurah,"Beach Suite with Pool - Free shared seaplane for 2 guests, minimum 7-night stay",5 out of 5
