conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 6,332
Price ₱ 6,332
+₱ 1,203 taxes and charges","Breakfast included
Sunrise by white sand dhigurah
Opens in new window
DhigurahShow on map
7.3
Scored 7.3
Good
4 reviews
Deluxe Double Room with Balcony
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 6,332
Price ₱ 6,332
+₱ 1,203 taxes and charges
See availability","7.3
Scored 7.3
Good
4 reviews",Sunrise by white sand dhigurah,Dhigurah,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,024 taxes and charges","Breakfast included
Ekefaru Inn
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ViligiliShow on map
9.5
Scored 9.5
Exceptional
2 reviews
Location 10
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,024 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
2 reviews",Ekefaru Inn,Viligili,Deluxe Double Room,
,"1 night, 2 adults
₱ 3,259
Price ₱ 3,259
+₱ 900 taxes and charges","Ci-Ritorno View
Opens in new window
MaafushiShow on map
6.7
Scored 6.7
Review score
121 reviews
Deluxe Double or Twin Room
2 single beds
Free cancellation
1 night, 2 adults
₱ 3,259
Price ₱ 3,259
+₱ 900 taxes and charges
See availability","6.7
Scored 6.7
Review score
121 reviews",Ci-Ritorno View,Maafushi,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 4,364
Price ₱ 4,364
+₱ 1,204 taxes and charges","Manta Sea View Himandhoo
Opens in new window
Himandhoo Show on map
8.0
Scored 8.0
Very good
1 review
Location 10
New to Booking.com
Deluxe - Sea View
9 beds (5 singles, 2 doubles, 2 large doubles)
Breakfast included
Free cancellation
1 night, 2 adults
₱ 4,364
Price ₱ 4,364
+₱ 1,204 taxes and charges
See availability","8.0
Scored 8.0
Very good
1 review",Manta Sea View Himandhoo,Himandhoo,Deluxe - Sea View,2 out of 5
,"1 night, 2 adults
₱ 7,598
Price ₱ 7,598
+₱ 2,435 taxes and charges","Breakfast included
Faima Fishing Lodge at Daravandhoo
Opens in new window
Baa AtollShow on map
5.4
Scored 5.4
Review score
5 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 7,598
Price ₱ 7,598
+₱ 2,435 taxes and charges
See availability","5.4
Scored 5.4
Review score
5 reviews",Faima Fishing Lodge at Daravandhoo,Baa Atoll,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,799
Price ₱ 3,799
Includes taxes and charges","Yan Inn
Opens in new window
MeedhooShow on map
9.0
Scored 9.0
Superb
1 review
Location 10
Double Room
1 large double bed
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,799
Price ₱ 3,799
Includes taxes and charges
See availability","9.0
Scored 9.0
Superb
1 review",Yan Inn,Meedhoo,Double Room,
,"1 night, 2 adults
₱ 33,771
Price ₱ 33,771
+₱ 5,403 taxes and charges","Breakfast included
White Tern Residence
Opens in new window
HulhumaleShow on map
10
Scored 10
Exceptional
3 reviews
Location 10
Deluxe King Suite
Private suite • 1 bedroom • 1 living room • 1 bathroom • 43m²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site
1 night, 2 adults
₱ 33,771
Price ₱ 33,771
+₱ 5,403 taxes and charges
See availability","10
Scored 10
Exceptional
3 reviews",White Tern Residence,Hulhumale,Deluxe King Suite,4 out of 5
,"1 night, 2 adults
₱ 3,687
Price ₱ 3,687
+₱ 1,018 taxes and charges","Starry View
Opens in new window
HulhumaleShow on map
8.7
Scored 8.7
Fabulous
3 reviews
New to Booking.com
Standard Double Room
1 large double bed
Free cancellation
1 night, 2 adults
₱ 3,687
Price ₱ 3,687
+₱ 1,018 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
3 reviews",Starry View,Hulhumale,Standard Double Room,3 out of 5
,"1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 450 taxes and charges","Oceana Inn Maldives
Opens in new window
KudahuvadhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Double Room with Garden View
2 beds (1 double, 1 sofa bed)
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 450 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Oceana Inn Maldives,Kudahuvadhoo,Double Room with Garden View,
,"1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 1,607 taxes and charges","Breakfast included
Asseyri Guest House
Opens in new window
MaradhoofeydhooShow on map
9.3
Scored 9.3
Superb
3 reviews
Double Room
1 large double bed
Breakfast included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
₱ 3,377
Price ₱ 3,377
+₱ 1,607 taxes and charges
See availability","9.3
Scored 9.3
Superb
3 reviews",Asseyri Guest House,Maradhoofeydhoo,Double Room,4 out of 5
,"1 night, 2 adults
₱ 4,334
Price ₱ 4,334
Includes taxes and charges","Fushi Beach Guesthouse
Opens in new window
FenfushiShow on map
8.0
Scored 8.0
Very good
2 reviews
Deluxe Double or Twin Room with Garden View
2 single beds
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 4,334
Price ₱ 4,334
Includes taxes and charges
See availability","8.0
Scored 8.0
Very good
2 reviews",Fushi Beach Guesthouse,Fenfushi,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
₱ 67,204
Price ₱ 67,204
Includes taxes and charges","All-inclusive
EQ SURF RETREAT
Opens in new window
MuliShow on map
9.0
Scored 9.0
Superb
1 review
Location 10
Apartment with Sea View
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 90m²
2 beds (1 sofa bed, 1 large double)
All-inclusive
Free cancellation
Only 5 left at this price on our site
1 night, 2 adults
₱ 67,204
Price ₱ 67,204
Includes taxes and charges
See availability","9.0
Scored 9.0
Superb
1 review",EQ SURF RETREAT,Muli,Apartment with Sea View,3 out of 5
,"1 night, 2 adults
₱ 8,443
Price ₱ 8,443
+₱ 1,351 taxes and charges","Ever Blue Guest House
Opens in new window
MathiveriShow on map
10
Scored 10
Exceptional
1 review
Location 10
New to Booking.com
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
₱ 8,443
Price ₱ 8,443
+₱ 1,351 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Ever Blue Guest House,Mathiveri,Deluxe Double Room,
,"1 night, 2 adults
₱ 33,771
Price ₱ 33,771
+₱ 9,659 taxes and charges","Breakfast included
Veli Vilaa
Opens in new window
DhiffushiShow on map
8.5
Scored 8.5
Very good
2 reviews
Four-Bedroom House
Entire holiday home • 4 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 186m²
8 single beds
Breakfast included
Only 1 left at this price on our site
1 night, 2 adults
₱ 33,771
Price ₱ 33,771
+₱ 9,659 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",Veli Vilaa,Dhiffushi,Four-Bedroom House,4 out of 5
,"1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 777 taxes and charges","Breakfast included
Vista Villa
Opens in new window
HithadhooShow on map
8.5
Scored 8.5
Very good
2 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 2,814
Price ₱ 2,814
+₱ 777 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",Vista Villa,Hithadhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,659
Price ₱ 3,659
+₱ 585 taxes and charges","Breakfast included
Mathiveri Beach Dream
Opens in new window
MathiveriShow on map
1.0
Scored 1.0
Review score
1 review
New to Booking.com
Double Room with Balcony and Sea View
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 3,659
Price ₱ 3,659
+₱ 585 taxes and charges
See availability","1.0
Scored 1.0
Review score
1 review",Mathiveri Beach Dream,Mathiveri,Double Room with Balcony and Sea View,
,"1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 527 taxes and charges","Breakfast included
Saima Inn
Opens in new window
MaalhosShow on map
8.3
Scored 8.3
Very good
3 reviews
Location 10
Standard Double Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 527 taxes and charges
See availability","8.3
Scored 8.3
Very good
3 reviews",Saima Inn,Maalhos,Standard Double Room,3 out of 5
,"1 night, 2 adults
₱ 5,167₱ 4,134
Original price ₱ 5,167. Current price ₱ 4,134.
+₱ 661 taxes and charges","Noya Inn
Opens in new window
FuvahmulahShow on map
10
Scored 10
Exceptional
3 reviews
Location 10
Getaway Deal
Two-Bedroom Apartment
3 beds (1 sofa bed, 2 large doubles)
Free cancellation
Only 2 left at this price on our site
1 night, 2 adults
₱ 5,167₱ 4,134
Original price ₱ 5,167. Current price ₱ 4,134.
+₱ 661 taxes and charges
See availability","10
Scored 10
Exceptional
3 reviews",Noya Inn,Fuvahmulah,Two-Bedroom Apartment,4 out of 5
,"1 night, 2 adults
₱ 8,443₱ 6,332
Original price ₱ 8,443. Current price ₱ 6,332.
+₱ 1,984 taxes and charges","Breakfast included
Madi Grand Maldives
Opens in new window
FulidhooShow on map
9.8
Scored 9.8
Exceptional
4 reviews
Location 10
New to Booking.com
Getaway Deal
Deluxe Triple Room
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 8,443₱ 6,332
Original price ₱ 8,443. Current price ₱ 6,332.
+₱ 1,984 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
4 reviews",Madi Grand Maldives,Fulidhoo,Deluxe Triple Room,
,"1 night, 2 adults
₱ 1,722
Price ₱ 1,722
+₱ 276 taxes and charges","Breakfast included
Adroit Beach Inn
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
GuraidhooShow on map
10
Scored 10
Exceptional
5 reviews
Location 10
New to Booking.com
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
₱ 1,722
Price ₱ 1,722
+₱ 276 taxes and charges
See availability","10
Scored 10
Exceptional
5 reviews",Adroit Beach Inn,Guraidhoo,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,425 taxes and charges","Breakfast included
Tropico villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
UkulhasShow on map
10
Scored 10
Exceptional
1 review
Location 10
New to Booking.com
Superior King Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 3,940
Price ₱ 3,940
+₱ 1,425 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Tropico villa,Ukulhas,Superior King Room,3 out of 5
,"1 night, 2 adults
₱ 7,824₱ 7,041
Original price ₱ 7,824. Current price ₱ 7,041.
Includes taxes and charges","Breakfast included
h78 veli
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HulhumaleShow on map
10
Scored 10
Exceptional
1 review
Location 10
New to Booking.com
Superior Double Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site
1 night, 2 adults
₱ 7,824₱ 7,041
Original price ₱ 7,824. Current price ₱ 7,041.
Includes taxes and charges
See availability","10
Scored 10
Exceptional
1 review",h78 veli,Hulhumale,Superior Double Room,4 out of 5
,"1 night, 2 adults
₱ 7,598
Price ₱ 7,598
+₱ 2,435 taxes and charges","Breakfast included
Faima Fishing Lodge at Daravandhoo
Opens in new window
Baa AtollShow on map
5.4
Scored 5.4
Review score
5 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 7,598
Price ₱ 7,598
+₱ 2,435 taxes and charges
See availability","5.4
Scored 5.4
Review score
5 reviews",Faima Fishing Lodge at Daravandhoo,Baa Atoll,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 12,383₱ 7,430
Original price ₱ 12,383. Current price ₱ 7,430.
+₱ 2,388 taxes and charges","Reveries Maldives
Opens in new window
GanShow on map
8.4
Scored 8.4
Very good
7 reviews
Location 9.3
Getaway Deal
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 12,383₱ 7,430
Original price ₱ 12,383. Current price ₱ 7,430.
+₱ 2,388 taxes and charges
See availability","8.4
Scored 8.4
Very good
7 reviews",Reveries Maldives,Gan,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 18,011₱ 13,508
Original price ₱ 18,011. Current price ₱ 13,508.
+₱ 42,114 taxes and charges","Breakfast included
Reethi Beach Resort
Opens in new window
Baa AtollShow on map
8.6
Scored 8.6
Fabulous
581 reviews
Location 9.3
Reethi Sunrise Villa
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 47m²
1 extra-large double bed
Breakfast included
Only 4 left at this price on our site
1 night, 2 adults
₱ 18,011₱ 13,508
Original price ₱ 18,011. Current price ₱ 13,508.
+₱ 42,114 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
581 reviews",Reethi Beach Resort,Baa Atoll,Reethi Sunrise Villa,4 out of 5
,"1 night, 2 adults
₱ 4,813
Price ₱ 4,813
+₱ 1,329 taxes and charges","Dreams Grand
Opens in new window
HulhumaleShow on map
7.5
Scored 7.5
Good
509 reviews
Deluxe Double Room (10% off on Food & Beverage)
1 extra-large double bed
Free cancellation
1 night, 2 adults
₱ 4,813
Price ₱ 4,813
+₱ 1,329 taxes and charges
See availability","7.5
Scored 7.5
Good
509 reviews",Dreams Grand,Hulhumale,Deluxe Double Room (10% off on Food & Beverage),3 out of 5
,"1 night, 2 adults
₱ 3,850
Price ₱ 3,850
+₱ 1,063 taxes and charges","Breakfast included
WAVE SOUND by 3S Maldives
Opens in new window
MaradhoofeydhooShow on map
9.4
Scored 9.4
Superb
33 reviews
Location 9.5
Deluxe Double Room
1 large double bed
Breakfast included
1 night, 2 adults
₱ 3,850
Price ₱ 3,850
+₱ 1,063 taxes and charges
See availability","9.4
Scored 9.4
Superb
33 reviews",WAVE SOUND by 3S Maldives,Maradhoofeydhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,321
Price ₱ 3,321
+₱ 869 taxes and charges","Breakfast included
Dravida Hotel
Opens in new window
MaamigiliShow on map
8.6
Scored 8.6
Fabulous
19 reviews
Double Room with Garden View
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 3,321
Price ₱ 3,321
+₱ 869 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
19 reviews",Dravida Hotel,Maamigili,Double Room with Garden View,3 out of 5
,"1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 1,058 taxes and charges","Breakfast included
Hudhuvelimaldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
OmadhooShow on map
9.6
Scored 9.6
Exceptional
41 reviews
Location 9.5
Deluxe Twin Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 1,058 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
41 reviews",Hudhuvelimaldives,Omadhoo,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
₱ 4,053
Price ₱ 4,053
+₱ 1,456 taxes and charges","Breakfast included
Coral Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.4
Scored 8.4
Very good
132 reviews
Deluxe Double Room (1 adult + 1 child)
1 large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 4,053
Price ₱ 4,053
+₱ 1,456 taxes and charges
See availability","8.4
Scored 8.4
Very good
132 reviews",Coral Beach Maldives,Hangnaameedhoo,Deluxe Double Room (1 adult + 1 child),4 out of 5
,"1 night, 2 adults
₱ 2,310
Price ₱ 2,310
+₱ 975 taxes and charges","Gaafaru View Inn
Opens in new window
GaafaruShow on map
8.8
Scored 8.8
Fabulous
19 reviews
Deluxe Double or Twin City View
3 beds (2 singles, 1 double)
Free cancellation
1 night, 2 adults
₱ 2,310
Price ₱ 2,310
+₱ 975 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
19 reviews",Gaafaru View Inn,Gaafaru,Deluxe Double or Twin City View,3 out of 5
,"1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 720 taxes and charges","Thoddoo Garden inn
Opens in new window
ThoddooShow on map
9.8
Scored 9.8
Exceptional
29 reviews
Location 9.7
Deluxe Triple Room
2 beds (1 single, 1 large double)
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 4,503
Price ₱ 4,503
+₱ 720 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
29 reviews",Thoddoo Garden inn,Thoddoo,Deluxe Triple Room,
,"1 night, 2 adults
₱ 4,306₱ 3,875
Original price ₱ 4,306. Current price ₱ 3,875.
+₱ 1,070 taxes and charges","Beehive Central
Opens in new window
Male CityShow on map
5.9
Scored 5.9
Review score
78 reviews
Standard Twin Room (Free Return Airport Transfer and 10% of Food & Beverage)
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 4,306₱ 3,875
Original price ₱ 4,306. Current price ₱ 3,875.
+₱ 1,070 taxes and charges
See availability","5.9
Scored 5.9
Review score
78 reviews",Beehive Central,Male City,Standard Twin Room (Free Return Airport Transfer and 10% of Food & Beverage),3 out of 5
